#  E (eV)   dos(E)     Int dos(E) EFermi =    0.000 eV
 -46.770  0.8120E-83  0.2631E-82
 -46.760  0.8120E-83  0.2639E-82
 -46.750  0.8120E-83  0.2647E-82
 -46.740  0.8120E-83  0.2655E-82
 -46.730  0.8120E-83  0.2663E-82
 -46.720  0.8120E-83  0.2672E-82
 -46.710  0.8120E-83  0.2680E-82
 -46.700  0.8120E-83  0.2688E-82
 -46.690  0.8120E-83  0.2696E-82
 -46.680  0.8120E-83  0.2704E-82
 -46.670  0.8120E-83  0.2712E-82
 -46.660  0.8120E-83  0.2720E-82
 -46.650  0.8120E-83  0.2728E-82
 -46.640  0.8120E-83  0.2736E-82
 -46.630  0.8120E-83  0.2745E-82
 -46.620  0.8120E-83  0.2753E-82
 -46.610  0.8120E-83  0.2761E-82
 -46.600  0.8120E-83  0.2769E-82
 -46.590  0.8120E-83  0.2777E-82
 -46.580  0.8120E-83  0.2785E-82
 -46.570  0.8120E-83  0.2793E-82
 -46.560  0.8120E-83  0.2801E-82
 -46.550  0.8120E-83  0.2810E-82
 -46.540  0.8120E-83  0.2818E-82
 -46.530  0.8120E-83  0.2826E-82
 -46.520  0.8120E-83  0.2834E-82
 -46.510  0.8120E-83  0.2842E-82
 -46.500  0.8120E-83  0.2850E-82
 -46.490  0.8120E-83  0.2858E-82
 -46.480  0.8120E-83  0.2866E-82
 -46.470  0.8120E-83  0.2875E-82
 -46.460  0.8120E-83  0.2883E-82
 -46.450  0.8120E-83  0.2891E-82
 -46.440  0.8120E-83  0.2899E-82
 -46.430  0.8120E-83  0.2907E-82
 -46.420  0.8120E-83  0.2915E-82
 -46.410  0.8120E-83  0.2923E-82
 -46.400  0.8120E-83  0.2931E-82
 -46.390  0.8120E-83  0.2939E-82
 -46.380  0.8120E-83  0.2948E-82
 -46.370  0.8120E-83  0.2956E-82
 -46.360  0.8120E-83  0.2964E-82
 -46.350  0.8120E-83  0.2972E-82
 -46.340  0.8120E-83  0.2980E-82
 -46.330  0.8120E-83  0.2988E-82
 -46.320  0.8120E-83  0.2996E-82
 -46.310  0.8120E-83  0.3004E-82
 -46.300  0.8120E-83  0.3013E-82
 -46.290  0.8120E-83  0.3021E-82
 -46.280  0.8120E-83  0.3029E-82
 -46.270  0.8120E-83  0.3037E-82
 -46.260  0.8120E-83  0.3045E-82
 -46.250  0.8120E-83  0.3053E-82
 -46.240  0.8120E-83  0.3061E-82
 -46.230  0.8120E-83  0.3069E-82
 -46.220  0.8120E-83  0.3078E-82
 -46.210  0.8120E-83  0.3086E-82
 -46.200  0.8120E-83  0.3094E-82
 -46.190  0.8120E-83  0.3102E-82
 -46.180  0.8120E-83  0.3110E-82
 -46.170  0.8120E-83  0.3118E-82
 -46.160  0.8120E-83  0.3126E-82
 -46.150  0.8120E-83  0.3134E-82
 -46.140  0.8120E-83  0.3142E-82
 -46.130  0.8120E-83  0.3151E-82
 -46.120  0.8120E-83  0.3159E-82
 -46.110  0.8120E-83  0.3167E-82
 -46.100  0.8120E-83  0.3175E-82
 -46.090  0.8120E-83  0.3183E-82
 -46.080  0.8120E-83  0.3191E-82
 -46.070  0.8120E-83  0.3199E-82
 -46.060  0.8120E-83  0.3207E-82
 -46.050  0.8120E-83  0.3216E-82
 -46.040  0.8120E-83  0.3224E-82
 -46.030  0.8120E-83  0.3232E-82
 -46.020  0.8120E-83  0.3240E-82
 -46.010  0.8120E-83  0.3248E-82
 -46.000  0.8120E-83  0.3256E-82
 -45.990  0.8120E-83  0.3264E-82
 -45.980  0.8120E-83  0.3272E-82
 -45.970  0.8120E-83  0.3281E-82
 -45.960  0.8120E-83  0.3289E-82
 -45.950  0.8120E-83  0.3297E-82
 -45.940  0.8120E-83  0.3305E-82
 -45.930  0.8120E-83  0.3313E-82
 -45.920  0.8120E-83  0.3321E-82
 -45.910  0.8120E-83  0.3329E-82
 -45.900  0.8120E-83  0.3337E-82
 -45.890  0.8120E-83  0.3345E-82
 -45.880  0.8120E-83  0.3354E-82
 -45.870  0.8120E-83  0.3362E-82
 -45.860  0.8120E-83  0.3370E-82
 -45.850  0.8120E-83  0.3378E-82
 -45.840  0.8120E-83  0.3386E-82
 -45.830  0.8120E-83  0.3394E-82
 -45.820  0.8120E-83  0.3402E-82
 -45.810  0.8120E-83  0.3410E-82
 -45.800  0.8120E-83  0.3419E-82
 -45.790  0.8120E-83  0.3427E-82
 -45.780  0.8120E-83  0.3435E-82
 -45.770  0.8120E-83  0.3443E-82
 -45.760  0.8120E-83  0.3451E-82
 -45.750  0.8120E-83  0.3459E-82
 -45.740  0.8120E-83  0.3467E-82
 -45.730  0.8120E-83  0.3475E-82
 -45.720  0.8120E-83  0.3484E-82
 -45.710  0.8120E-83  0.3492E-82
 -45.700  0.8120E-83  0.3500E-82
 -45.690  0.8120E-83  0.3508E-82
 -45.680  0.8120E-83  0.3516E-82
 -45.670  0.8120E-83  0.3524E-82
 -45.660  0.8120E-83  0.3532E-82
 -45.650  0.8120E-83  0.3540E-82
 -45.640  0.8120E-83  0.3548E-82
 -45.630  0.8120E-83  0.3557E-82
 -45.620  0.8120E-83  0.3565E-82
 -45.610  0.8120E-83  0.3573E-82
 -45.600  0.8120E-83  0.3581E-82
 -45.590  0.8120E-83  0.3589E-82
 -45.580  0.8120E-83  0.3597E-82
 -45.570  0.8120E-83  0.3605E-82
 -45.560  0.8120E-83  0.3613E-82
 -45.550  0.8120E-83  0.3622E-82
 -45.540  0.8120E-83  0.3630E-82
 -45.530  0.8120E-83  0.3638E-82
 -45.520  0.8120E-83  0.3646E-82
 -45.510  0.8120E-83  0.3654E-82
 -45.500  0.8120E-83  0.3662E-82
 -45.490  0.8120E-83  0.3670E-82
 -45.480  0.8120E-83  0.3678E-82
 -45.470  0.8120E-83  0.3687E-82
 -45.460  0.8120E-83  0.3695E-82
 -45.450  0.8120E-83  0.3703E-82
 -45.440  0.8120E-83  0.3711E-82
 -45.430  0.8120E-83  0.3719E-82
 -45.420  0.8120E-83  0.3727E-82
 -45.410  0.8120E-83  0.3735E-82
 -45.400  0.8120E-83  0.3743E-82
 -45.390  0.8120E-83  0.3751E-82
 -45.380  0.8120E-83  0.3760E-82
 -45.370  0.8120E-83  0.3768E-82
 -45.360  0.8120E-83  0.3776E-82
 -45.350  0.8120E-83  0.3784E-82
 -45.340  0.8120E-83  0.3792E-82
 -45.330  0.8120E-83  0.3800E-82
 -45.320  0.8120E-83  0.3808E-82
 -45.310  0.8120E-83  0.3816E-82
 -45.300  0.8120E-83  0.3825E-82
 -45.290  0.8120E-83  0.3833E-82
 -45.280  0.8120E-83  0.3841E-82
 -45.270  0.8120E-83  0.3849E-82
 -45.260  0.8120E-83  0.3857E-82
 -45.250  0.8120E-83  0.3865E-82
 -45.240  0.8120E-83  0.3873E-82
 -45.230  0.8120E-83  0.3881E-82
 -45.220  0.8120E-83  0.3890E-82
 -45.210  0.8120E-83  0.3898E-82
 -45.200  0.8120E-83  0.3906E-82
 -45.190  0.8120E-83  0.3914E-82
 -45.180  0.8120E-83  0.3922E-82
 -45.170  0.8120E-83  0.3930E-82
 -45.160  0.8120E-83  0.3938E-82
 -45.150  0.8120E-83  0.3946E-82
 -45.140  0.8120E-83  0.3954E-82
 -45.130  0.8120E-83  0.3963E-82
 -45.120  0.8120E-83  0.3971E-82
 -45.110  0.8120E-83  0.3979E-82
 -45.100  0.8120E-83  0.3987E-82
 -45.090  0.8120E-83  0.3995E-82
 -45.080  0.8120E-83  0.4003E-82
 -45.070  0.8120E-83  0.4011E-82
 -45.060  0.8120E-83  0.4019E-82
 -45.050  0.8120E-83  0.4028E-82
 -45.040  0.8120E-83  0.4036E-82
 -45.030  0.8120E-83  0.4044E-82
 -45.020  0.8120E-83  0.4052E-82
 -45.010  0.8120E-83  0.4060E-82
 -45.000  0.8120E-83  0.4068E-82
 -44.990  0.8120E-83  0.4076E-82
 -44.980  0.8120E-83  0.4084E-82
 -44.970  0.8120E-83  0.4093E-82
 -44.960  0.8120E-83  0.4101E-82
 -44.950  0.8120E-83  0.4109E-82
 -44.940  0.8120E-83  0.4117E-82
 -44.930  0.8120E-83  0.4125E-82
 -44.920  0.8120E-83  0.4133E-82
 -44.910  0.8120E-83  0.4141E-82
 -44.900  0.8120E-83  0.4149E-82
 -44.890  0.8120E-83  0.4157E-82
 -44.880  0.8120E-83  0.4166E-82
 -44.870  0.8120E-83  0.4174E-82
 -44.860  0.8120E-83  0.4182E-82
 -44.850  0.8120E-83  0.4190E-82
 -44.840  0.8120E-83  0.4198E-82
 -44.830  0.8120E-83  0.4206E-82
 -44.820  0.8120E-83  0.4214E-82
 -44.810  0.8120E-83  0.4222E-82
 -44.800  0.8120E-83  0.4231E-82
 -44.790  0.8120E-83  0.4239E-82
 -44.780  0.8120E-83  0.4247E-82
 -44.770  0.8120E-83  0.4255E-82
 -44.760  0.8120E-83  0.4263E-82
 -44.750  0.8120E-83  0.4271E-82
 -44.740  0.8120E-83  0.4279E-82
 -44.730  0.8120E-83  0.4287E-82
 -44.720  0.8120E-83  0.4296E-82
 -44.710  0.8120E-83  0.4304E-82
 -44.700  0.8120E-83  0.4312E-82
 -44.690  0.8120E-83  0.4320E-82
 -44.680  0.8120E-83  0.4328E-82
 -44.670  0.8120E-83  0.4336E-82
 -44.660  0.8120E-83  0.4344E-82
 -44.650  0.8120E-83  0.4352E-82
 -44.640  0.8120E-83  0.4361E-82
 -44.630  0.8120E-83  0.4369E-82
 -44.620  0.8120E-83  0.4377E-82
 -44.610  0.8120E-83  0.4385E-82
 -44.600  0.8120E-83  0.4393E-82
 -44.590  0.8120E-83  0.4401E-82
 -44.580  0.8120E-83  0.4409E-82
 -44.570  0.8120E-83  0.4417E-82
 -44.560  0.8120E-83  0.4425E-82
 -44.550  0.8120E-83  0.4434E-82
 -44.540  0.8120E-83  0.4442E-82
 -44.530  0.8120E-83  0.4450E-82
 -44.520  0.8120E-83  0.4458E-82
 -44.510  0.8120E-83  0.4466E-82
 -44.500  0.8120E-83  0.4474E-82
 -44.490  0.8120E-83  0.4482E-82
 -44.480  0.8120E-83  0.4490E-82
 -44.470  0.8120E-83  0.4499E-82
 -44.460  0.8120E-83  0.4507E-82
 -44.450  0.8120E-83  0.4515E-82
 -44.440  0.8120E-83  0.4523E-82
 -44.430  0.8120E-83  0.4531E-82
 -44.420  0.8120E-83  0.4539E-82
 -44.410  0.8120E-83  0.4547E-82
 -44.400  0.8120E-83  0.4555E-82
 -44.390  0.8120E-83  0.4564E-82
 -44.380  0.8120E-83  0.4572E-82
 -44.370  0.8120E-83  0.4580E-82
 -44.360  0.8120E-83  0.4588E-82
 -44.350  0.8120E-83  0.4596E-82
 -44.340  0.8120E-83  0.4604E-82
 -44.330  0.8120E-83  0.4612E-82
 -44.320  0.8120E-83  0.4620E-82
 -44.310  0.8120E-83  0.4628E-82
 -44.300  0.8120E-83  0.4637E-82
 -44.290  0.8120E-83  0.4645E-82
 -44.280  0.8120E-83  0.4653E-82
 -44.270  0.8120E-83  0.4661E-82
 -44.260  0.8120E-83  0.4669E-82
 -44.250  0.8120E-83  0.4677E-82
 -44.240  0.8120E-83  0.4685E-82
 -44.230  0.8120E-83  0.4693E-82
 -44.220  0.8120E-83  0.4702E-82
 -44.210  0.8120E-83  0.4710E-82
 -44.200  0.8120E-83  0.4718E-82
